"mental","精神の
知能の",,,,,,,
"excellent","すばらしい
優秀な",,,,,,,
"convenient","つごうがいい
便利な",,,,,,,
"potential","潜在的な
可能性のある",,,,,,,
"financial","財政的な",,,,,,,
"enormous","ばく大な",,,,,,,
"rare","珍しい",,,,,,,
"complicated","複雑な
(=complex)",,,,,,,
"tiny","ちっちゃな
ごく小さい",,,,,,,
"considerable","かなりの",,,,,,,
"sensitive","敏感な",,,,,,,
"intellectual","知的な
［名］知識人",,,,,,,
"broad","広い
(=wide)",,,,,,,
"polite","礼儀正しい",,,,,,,
"accurate","正確な",,,,,,,
"sharp","急激な
鋭い",,,,,,,
"rude","失礼な
無作法な
(=impolite)",,,,,,,
"sufficient","十分な
(=enough)",,,,,,,
"urban","都会の",,,,,,,
"widespread","広まっている",,,,,,,
"primitive","原始的な
未開の",,,,,,,
"permanent","永久的な",,,,,,,
"elderly","年配の",,,,,,,
"severe","厳しい
〈痛みなどが〉ひどい",,,,,,,
"brief","簡潔な
短い(=short)",,,,,,,
"slight","少しの
わずかな",,,,,,,
"latest","最新の",,,,,,,
"military","軍事的な
［名］軍隊，軍部",,,,,,,
"strict","厳しい",,,,,,,
"solid","固体の
がっしりした
［名］固体",,,,,,,
"stupid","ばかな",,,,,,,
"biological","生物の
生物学的な",,,,,,,
"probably","おそらく",,,,,,,
"hardly","ほとんど〜ない",,,,,,,
"immediately","すぐに",,,,,,,
"eventually","ついに
結局(=finally)",,,,,,,
"frequently","しばしば
(=often)",,,,,,,
"extremely","非常に",,,,,,,
"gradually","だんだん",,,,,,,
"merely","単に
(=only；just)",,,,,,,
"nevertheless","それにもかかわらず",,,,,,,
"moreover","その上",,,,,,,
"relatively","比較的
相対的に",,,,,,,
"apparently","一見
見たところでは",,,,,,,
"absolutely","絶対に
全く",,,,,,,
"largely","主に",,,,,,,
"mostly","大部分は
たいていは",,,,,,,
"somewhat","多少",,,,,,,
"necessarily","必ずしも
［否定文で］",,,,,,,
"despite","にもかかわらず",,,,,,,
