"dizzy","めまいがする",,,,,,,
"straightforward","わかりやすい
簡単な；率直な",,,,,,,
"solemn","荘厳な",,,,,,,
"damp","湿った",,,,,,,
"static","静的な,
静止した
(⇔dynamic)",,,,,,,
"doomed","(be doomed to A，V)
A，Vする運命にある",,,,,,,
"stern","厳格な
厳しい(=strict)",,,,,,,
"innumerable","無数の
(=countless)",,,,,,,
"clumsy","不器用な
ぎこちない
(=awkward)",,,,,,,
"aesthetic","美的な",,,,,,,
"obsessed","(be obsessed with A)
Aにとりつかれる",,,,,,,
"detached","(detached from A)
Aから切り離された
無関心な；冷静な",,,,,,,
"innate","先天的な
(=inborn)",,,,,,,
"wrecked","難破した",,,,,,,
"reckless","無謀な
向こう見ずな",,,,,,,
"explicit","露骨な
明確な(=clear)",,,,,,,
"preoccupied","(be preoccupied with A)
Aで頭がいっぱいだ
夢中だ",,,,,,,
"gigantic","巨大な
ものすごい",,,,,,,
"conspicuous","顕著な
目立つ",,,,,,,
"slender","すらりとした
細長い",,,,,,,
"manifest","明らかな
(=obvious)
［動］〜を明らかにする",,,,,,,
"tidy","きちんとした
整然とした",,,,,,,
"naughty","いたずらな",,,,,,,
"skeptical","懐疑的な
疑い深い",,,,,,,
"notorious","悪名高い",,,,,,,
"anonymous","匿名の
作者不明の",,,,,,,
"monotonous"," 単調な",,,,,,,
"ample","豊富に
十二分な
(=sufficient)",,,,,,,
"trim","こぎれいな
［動］〜を刈り込む,
手入れする",,,,,,,
"toxic","有毒な
(=poisonous)",,,,,,,
"afflicted","苦しんでいる",,,,,,,
"eloquent","雄弁な",,,,,,,
"foul","不快な
汚い",,,,,,,
"juvenile","青少年の
［名］青少年",,,,,,,
"compulsory","義務的な
強制的な",,,,,,,
"prone","(be prone to V)
Vする傾向がある",,,,,,,
"arbitrary","勝手な
任意の，恣意的な",,,,,,,
"ingenious","独創的な
(=imaginative),
巧妙な(=clever)",,,,,,,
"divine","神聖なる
神による",,,,,,,
"tender","やさしい",,,,,,,
"outraged","憤慨している",,,,,,,
"eccentric","風変わりな
(=strange)",,,,,,,
"paralyzed","(be paralyzed from A)
Aが麻痺している",,,,,,,
"compatible","(be compatible with A)
Aに適合する
相性がいい",,,,,,,
"patriotic","愛国的な",,,,,,,
"eminent","名高い
(=famous),
優秀な",,,,,,,
"fake","にせ物の",,,,,,,
"insane","気が狂っている",,,,,,,
"bewildered","(be bewildered by A)
Aに当惑する",,,,,,,
"vulgar","下品な
卑しい",,,,,,,
