"snap","ポキンと折れる；
〜をポキンと折る",,,,,,,
"donate","〜を提供する",,,,,,,
"hatch","〈卵・ヒナ〉をかえす;
かえる",,,,,,,
"enclose","〜を囲む",,,,,,,
"prevail","普及している,
広まる",,,,,,,
"sigh","ため息をつく",,,,,,,
"leak","漏れる；
〜を漏らす",,,,,,,
"compel","〈人〉に強制する
(=force，oblige)",,,,,,,
"crush","〜を押しつぶす",,,,,,,
"comprehend","〜を理解する
(=understand，grasp)",,,,,,,
"negotiate","交渉する",,,,,,,
"persist","持続する，残る",,,,,,,
"multiply","〜を増やす，増える
(=increase)
(multiply A by B)
A(数)にB(数)を掛ける",,,,,,,
"conceive","(〜を)想像する,
考える",,,,,,,
"compensate","埋め合わせる",,,,,,,
"suspend","〜を中止する
〜をつるす",,,,,,,
"stir","〈感情など〉
をかきたてる",,,,,,,
"soak","〜を浸す,
びしょぬれにする
(soak A up)
Aを吸収する",,,,,,,
"refine","〜を洗練する,
磨きをかける",,,,,,,
"arouse","〈感情〉を刺激する,
かきたてる",,,,,,,
"precede","〜に先行する",,,,,,,
"render","(render A B)
AをBにする,
変える
(=make A B)",,,,,,,
"mount","〜をすえつける
〈馬・自転車など〉
に乗る",,,,,,,
"retreat","退く",,,,,,,
"startle","〜を驚かせる",,,,,,,
"dare","(dare (to) V)
Vする勇気がある",,,,,,,
"anticipate","〜を予想する
(=expect)",,,,,,,
"crawl","はって進む
(=creep)",,,,,,,
"pray","祈る",,,,,,,
"dispose","(dispose of A)
Aを処理する
捨てる
(=get rid of)",,,,,,,
"refrain","(refrain from Ving)
Vするのを控える
つつしむ
",,,,,,,
"accumulate","〜を蓄積する
たまる",,,,,,,
"mend","〜を修理する
(=repair；fix)",,,,,,,
"revise","〜を修正する
〈本など〉を修正する",,,,,,,
"scratch"," 〜をかく
［名］ひっかき傷",,,,,,,
"drag","〜を引きずる",,,,,,,
"roar","ほえる
どよめく
［名］ほえ声,
とどろき",,,,,,,
"quote","〜を引用する",,,,,,,
"bloom","咲く
盛りになる",,,,,,,
"distort","〜を歪曲する",,,,,,,
"await","〜を待つ
(=wait for)",,,,,,,
"dread","〜を恐れる",,,,,,,
"conceal","(conceal A from B)
AをBから隠す
(=hide)",,,,,,,
"enrich","〜を豊かにする
〜を向上させる",,,,,,,
"cling","(cling to A)
Aに固執する
くっつく
(=stick)",,,,,,,
"surpass","〜にまさる
(=excel)
〜を超える",,,,,,,
"suppress","〜を抑える
〜を抑圧［抑制］する",,,,,,,
"portray","〜を描く
〜を描写する",,,,,,,
"soar","急上昇する
舞い上がる",,,,,,,
"drain","(drain A from B)
AをBから排出する
流出する
［名］下水路；流出",,,,,,,
