"unite","～を団結させる",,,,,,,
"leap","跳ぶ
［名］跳ぶこと，跳躍",,,,,,,
"exaggerate","～を誇張する
〈重要性など〉を
強調しすぎる",,,,,,,
"conquer ","～を征服する",,,,,,,
"melt","溶ける
〈固体〉を溶かす",,,,,,,
"invade","～に侵入する
〜を侵略する",,,,,,,
"modify","～を修正する
〜を変更する",,,,,,,
"scatter","～をばらまく
〜をまき散らす",,,,,,,
"undergo","～を経験する
(=experience)
；〈苦難〉を受ける",,,,,,,
"evaluate","～を評価する
〜を見積もる",,,,,,,
"bend","身をかがめる
曲がる；〜を曲げる",,,,,,,
"assist","(assist in A)
Aを手伝う
〜を助ける
(=help，aid)",,,,,,,
"scream ","悲鳴をあげる
［名］悲鳴，金切り声",,,,,,,
"gaze","(gaze at A)
Aを見つめる
(=stare)
［名］視線，凝視",,,,,,,
"rub","～をこする",,,,,,,
"polish","～を磨く",,,,,,,
"classify","(classify A as B)
AをBとして
分類する",,,,,,,
"assert ","〜を主張する",,,,,,,
"grab","～をつかむ
〈注意など〉
をひきつける",,,,,,,
"fold","～を折りたたむ
〈腕など〉を組む",,,,,,,
"sweep","～を掃く
〜を一掃する,
運び去る",,,,,,,
"whisper","ささやく
［名］ささやき(声)",,,,,,,
"imitate","～をまねる
〜を模造する",,,,,,,
"proportion ","比率
",,,,,,,
"contract","契約",,,,,,,
"appointment ","(人と会う)約束,
(医院などの)予約",,,,,,,
"treasure","財宝",,,,,,,
"stock","株(式)",,,,,,,
"facility","設備，施設
",,,,,,,
"sum","金額
合計
要約",,,,,,,
"rank","地位",,,,,,,
"democracy","民主主義，民主国家",,,,,,,
"emergency ","緊急事態",,,,,,,
"protest","抗議",,,,,,,
"track","小道，足跡",,,,,,,
"vehicle ","車，乗り物
(伝達)手段",,,,,,,
"routine","決まりきった仕事,
日課",,,,,,,
"stuff","(漠然と)物",,,,,,,
"row","列",,,,,,,
"wheel","車輪
(自動車の)ハンドル",,,,,,,
"dawn ","夜明け",,,,,,,
"welfare ","福祉",,,,,,,
"perspective ","見方",,,,,,,
"enthusiasm ","熱意，情熱",,,,,,,
"faith","信頼
(=confidence,
belief)",,,,,,,
"occupation","職業
占領",,,,,,,
"witness ","証人,
目撃者
(=eyewitness)",,,,,,,
"kingdom ","王国
",,,,,,,
"equivalent ","同等のもの,
相当するもの
(+of，to)",,,,,,,
"objective ","目的，目標
［形］客観的な",,,,,,,
