"stake","賭け金
出資，(利害)関係
［動］〔金〉を賭ける",,,,,,,
"ambassador","(ambassador to A)
Aに駐在の大使",,,,,,,
"jury","陪審員",,,,,,,
"dismay","落胆
［動］〜を
うろたえさせる",,,,,,,
"lump","こぶ
しこり；固まり",,,,,,,
"lottery","宝くじ",,,,,,,
"outbreak","ぼっ発
(疫病などの)発生",,,,,,,
"feat","偉業
はなれわざ",,,,,,,
"temperament ","気質",,,,,,,
"chill"," 寒気
［動］〜を冷やす",,,,,,,
"deficit","赤字
不足",,,,,,,
"predecessor ","前任
以前にあった
もの［人］",,,,,,,
"entity","存在",,,,,,,
"hospitality ","歓迎
もてなし",,,,,,,
"mortality","死亡
死亡者数",,,,,,,
"narrative","話
物語(=story)",,,,,,,
"segment","部分
区分，区切り",,,,,,,
"catastrophe ","大災害，破局,
大惨事(=disaster)",,,,,,,
"monarch","君主",,,,,,,
"cradle","ゆりかご
発祥地；(the〜)幼児期",,,,,,,
"coward","おくびょう者",,,,,,,
"cosmos","宇宙",,,,,,,
"aisle","通路",,,,,,,
"headquarters","本部
本社，司令部",,,,,,,
"toll","通行料
使用料",,,,,,,
"transaction","取引",,,,,,,
"syndrome","症候群",,,,,,,
"burglar","強盗",,,,,,,
"tyranny","圧政",,,,,,,
"parasite","寄生生物",,,,,,,
"intuition","直感
勘",,,,,,,
"incentive","(incentive to A)
Aへのはげみ
動機(=motivation),
刺激",,,,,,,
"legacy","遺産",,,,,,,
"retail","小売り
［動］〜を小売する",,,,,,,
"vein","静脈",,,,,,,
"discours","(discourse on A)
Aについての論説
談話，演説
(=speech，discussion)",,,,,,,
"diploma","卒業証書
(大学の)学位",,,,,,,
"propaganda","宣伝",,,,,,,
"outlet","はけ口
(販売)店",,,,,,,
"apprehension","不安
理解；逮捕",,,,,,,
"melancholy","憂鬱
［形］憂鬱な",,,,,,,
"novelty","目新しさ",,,,,,,
"specimen","標本",,,,,,,
"barbarian","野蛮人
［形］野蛮な,
未開の(=savage)",,,,,,,
"tactics","戦術
戦略",,,,,,,
"monopoly","独占
専売(権)",,,,,,,
"token","印",,,,,,,
"aristocracy ","貴族階級
貴族政治",,,,,,,
"revenge","復讐
(take revenge on A)
Aに復讐する",,,,,,,
"persecution","迫害",,,,,,,
