"submit","(submit to A)
Aに服従する
〈案・書類など〉を
提出する(=hand in)",,,,,,,
"tempt","〜を誘惑する；
〜する気にさせる",,,,,,,
"resign","(〜を)辞職する",,,,,,,
"conform","〈規則・慣習などに〉
従う",,,,,,,
"confine","〜を限定する(=limit),
閉じ込める",,,,,,,
"assemble","〜を組み立てる",,,,,,,
"dedicate","(dedicate A to B)
AをBにささげる
(=devote)",,,,,,,
"advocate","〈主義など〉
を主張する",,,,,,,
"thrive","繁栄する
(=prosper，flourish)",,,,,,,
"provoke","〈人の反応など〉
を引き起こす",,,,,,,
"dictate","〜を命じる，要求する,
決定する",,,,,,,
"exploit","〈資源など〉を利用する,
開発する(=develop)",,,,,,,
"surrender","降伏する(+to)
(=give in)",,,,,,,
"reproduce","〈音・場面など〉
を再生する,
複製する(=copy)
繁殖する；
〈子〉を繁殖させる",,,,,,,
"transfer","〜を移す；
(be transferred)
転勤する",,,,,,,
"swell","ふくらむ",,,,,,,
"shed","〈葉など〉を落とす",,,,,,,
"wind","曲がる",,,,,,,
"cite","〜を引き合いに出す",,,,,,,
"digest","〜を消化する",,,,,,,
"skip","〜をとばす,
抜かす(=omit，miss)",,,,,,,
"bind","〜を縛る，束縛する",,,,,,,
"dissolve","(〜を)溶解する
(〜を)解散する",,,,,,,
"implement","〜を実行する",,,,,,,
"steer","〈船・車など〉
を操縦する",,,,,,,
"congratulate","〈人〉を祝福する",,,,,,,
"designate","〜を指定する(+as)",,,,,,,
"violate","〈法律・約束など〉
を破る,
〜に違反する",,,,,,,
"presume","〜と推定する,
思う",,,,,,,
"recruit","〈新人など〉を入れる",,,,,,,
"coincide","同時に起きる,
重なる",,,,,,,
"enforce","〈法律など〉
を施行する",,,,,,,
"displace","(災害などが)〈人〉
を故郷から追い出す,
〜にとって代わる",,,,,,,
"shrink","縮む，〜を縮ませる
(量などが)減る",,,,,,,
"betray","〜を裏切る
〈秘密など〉をもらす",,,,,,,
"comprise","〜から構成される
(=consist of)
〜を構成する；
〈割合〉を占める
(=constitute)",,,,,,,
"indulge","(indulge in A)
A(快楽など)
にふける",,,,,,,
"penetrate","(〜に)入り込む",,,,,,,
"devastate","〜を壊滅させる",,,,,,,
"plunge","(A plunge into B)
AがBに突っ込む
(plunge A into B)
AをBに突っ込む",,,,,,,
"thrust","〜を強く押す",,,,,,,
"contradict","〜と矛盾する",,,,,,,
"prescribe","〈薬〉を処方する",,,,,,,
"oppress","〜をしいたげる",,,,,,,
"cherish","〈思い出・希望など〉
を胸に抱く",,,,,,,
"illuminate","〜を照らす
〈事実など〉を解明する
(=explain)",,,,,,,
"trigger","〜のきっかけになる",,,,,,,
"commute","通勤［通学］する",,,,,,,
"induce","〜を誘う",,,,,,,
"utilize","〜を利用する",,,,,,,
