"divide","(divide A into B)
AをBに分類する",,,,,,,
"distinguish","(distinguish A from B)
AとBを区別する
(=distinguish between
A and B)",,,,,,,
"differ","(differ from A)
Aと異なる",,,,,,,
"educate","〜を教育する",,,,,,,
"borrow","(borrow A from B)
BからAを借りる",,,,,,,
"invent","〜を発明する
〜を作り出す
(=make up)",,,,,,,
"promote","〜を促進する",,,,,,,
"advise","(advise A to V)
Aに〜するように
忠告する
〜に助言する",,,,,,,
"arise","(A arise from B)
BからAが生じる",,,,,,,
"permit","(permit A to V)
Aに〜することを許す
(=allow A to V)",,,,,,,
"recommend","(recommend A to B)
AをBに勧める",,,,,,,
"define","(define A as B)
AをBと定義する",,,,,,,
"inform","(inform A of
［about］B)
AにBを知らせる",,,,,,,
"oppose","〜に反対する",,,,,,,
"trust","〜を信用する",,,,,,,
"select","〜を選ぶ",,,,,,,
"praise","(praise A for B)
BのことでAをほめる
［名］ほめること，賞賛",,,,,,,
"handle","〜に対処する
〜にさわる
［名］取っ手",,,,,,,
"propose","〜を提案する",,,,,,,
"breathe","〜を呼吸する",,,,,,,
"criticize","(criticize A for B)
BのことでAを非難する
〜を批判する",,,,,,,
"overcome","〜に打ち勝つ
〜を克服する",,,,,,,
"possess","〜を持っている
(=have，own)",,,,,,,
"predict","〜を予言する
〜を予測する",,,,,,,
"publish","〜を出版する
〜を発表する",,,,,,,
"purchase","〜を買う
(=buy)",,,,,,,
"recall","〜を思い出す
(=remember)",,,,,,,
"explore","〜を探検する
〜を探求する",,,,,,,
"stare","(stare at A)
Aをじっと見る",,,,,,,
"absorb","〜を吸収する",,,,,,,
"resemble","〜に似ている",,,,,,,
"tear","〜を引き裂く",,,,,,,
"consume","〜を消費する",,,,,,,
"compete","(compete with A for B)
Bを求めてAと競争する
匹敵する",,,,,,,
"quit","〜をやめる
(=give up，stop)",,,,,,,
"announce","〜を発表する
〜を知らせる",,,,,,,
"react","(react to A)
Aに反応する
反発する",,,,,,,
"wander","歩き回る
ぶらつく",,,,,,,
"emphasize","〜を強調する",,,,,,,
"generate","〜を生み出す",,,,,,,
"result","結果",,,,,,,
"experience","経験,体験",,,,,,,
"society","社会",,,,,,,
"trouble","悩み,苦労",,,,,,,
"value","価値",,,,,,,
"effect","効果，影響(=influence)
結果(=result)",,,,,,,
"individual","個人",,,,,,,
"influence","影響（力）",,,,,,,
"context","文脈
(文化・社会的な)状況",,,,,,,
"rate","割合，速度
［動］〜を評価する",,,,,,,
