"abolish","〜を廃止する
〈悪いもの〉をなくす",,,,,,,
"scold","(scold A for B)
Bのことで
Aをしかる",,,,,,,
"attain","〜を達成する
〜を獲得する",,,,,,,
"utter","〜を発する
〜を述べる",,,,,,,
"flee","(flee from A)
Aから逃げる,
逃げ去る",,,,,,,
"offend","〜を怒らせる
〜の感情を害する",,,,,,,
"confess","〜を告白する
〈自分に不利なこと〉
を認める(=admit)",,,,,,,
"postpone","〜を延期する",,,,,,,
"drift","ただよう
漂流する
［名］漂流",,,,,,,
"weave","〜を織る
編む",,,,,,,
"install","(install A in B)
BにAを備えつける",,,,,,,
"twist","〜をねじ曲げる
巻く，ひねる",,,,,,,
"extract","(extract A from B)
BからAを取り出す
〜を抜き出す,
抽出する",,,,,,,
"bump","(bump into A)
Aにぶつかる
〜に偶然出会う",,,,,,,
"despise","〜を軽蔑する",,,,,,,
"tolerate","〜を我慢する
〜に耐える",,,,,,,
"boast","(boast of A)
Aを自慢する
〜を誇る",,,,,,,
"flourish","栄える，繁栄する",,,,,,,
"disregard","〜を無視する
(=ignore)
［名］無視",,,,,,,
"tease","〜をからかう
〜をいじめる",,,,,,,
"reinforce","〜を強める
〜を補強する,
〜を補足する",,,,,,,
"strive","(strive to V)
Vするために
努力する
励む",,,,,,,
"coordinate","〜を協調させる
〈活動など〉をまとめる,
調和させる",,,,,,,
"yawn","あくびをする",,,,,,,
"hug","抱きしめる
［名］抱きしめること",,,,,,,
"combat","〜と戦う
［名］戦闘",,,,,,,
"boost","〜を活気づける
〜を高める
［名］促進",,,,,,,
"sphere","領域，範囲
(=area)",,,,,,,
"sequence","連続(するもの)
順序，順番(=order)",,,,,,,
"deposit","預金；頭金
堆積物",,,,,,,
"poll","世論調査
投票",,,,,,,
"caution","用心",,,,,,,
"rage","激怒，怒り",,,,,,,
"formula","方法(=way)，秘けつ,
解決策
式，公式",,,,,,,
"plot","(小説・演劇などの)筋
陰謀，たくらみ",,,,,,,
"scope","範囲(=area)",,,,,,,
"norm","(ある社会の)規範",,,,,,,
"disgust","嫌悪",,,,,,,
"canal","運河",,,,,,,
"curse","災いのもと
呪い",,,,,,,
"paradox","逆説",,,,,,,
"tissue","(動植物の細胞から成る)
組織",,,,,,,
"breakdown","〈組織・関係などの〉
崩壊(=collapse)",,,,,,,
"initiative","主導権
自発性；独創性",,,,,,,
"fabric","織物，布
組織，構造
(=structure)",,,,,,,
"publicity","宣伝，広告",,,,,,,
"summit","頂上，頂点
(=peak，top)
首脳会議",,,,,,,
"flock","(鳥・羊などの)群れ",,,,,,,
"plague","疫病
［動］〜を苦しめる",,,,,,,
"haste","急ぐこと
(=hurry)",,,,,,,
